Annotation Id, Left Context, Derge, Chone, Narthang, Peking, Right Context, Decision, Method
5d4934d3e955467da173403dfcbe8e24,། བ་རཱ་ཧ་མུ་ཁི། སརྦ་,དུཥྚཱ་,དུཥྚཱ་,དུཥྚ་,དུཥྚ་,ན། ནི་བཱ་རཱ་ཡ། བན་ད,དུཥྚཱ་,SANSKRIT/
1867d3d03d024bd7a47a7cef7862f892, སརྦ་དུཥྚཱ་ན། ནི་བཱ་,རཱ་,རཱ་,ར་,ར་,ཡ། བན་དྷ་བན་དྷ། བན་,རཱ་,SANSKRIT/
89dd4032f3564c979969c1fa721b37c3,། བ་རཱ་ཧ་མུ་ཁི། སརྦ་,དུཥྚཱ་,དུཥྚཱ་,དུཥྚ་,དུཥྚ་,ན། བན་དྷ་བན་དྷ་སྭཱ་ཧ,དུཥྚཱ་,SANSKRIT/
c3a3b1288abc40089df18c998a999db9,ར་བྱའོ། །འདི་ལྟ་སྟེ།,ཨཊྚེ། བཊྚེ། ནཊྚེ་ཀུ་ནཊྚེ,ཨཊྚེ། བཊྚེ། ནཊྚེ་ཀུ་ནཊྚེ,ཨཊ་ཌ་བ་ཌ་ཊེ། ན་ཌ་ཌེ། ཀུ་ན་ཌ་ཌེ,ཨཊ་ཌ་བ་ཌ་ཊེ། ན་ཌ་ཌེ། ཀུ་ན་ཌ་ཌེ,། ཊ་ཀེ་ཋ་ཀེ། ཋ་ར་ཀེ་,ཨཊྚེ། བཊྚེ། ནཊྚེ་ཀུ་ནཊྚེ,SANSKRIT/
1a598380893b4a18a6c330df06461894,་ཀུ་ནཊྚེ། ཊ་ཀེ་ཋ་ཀེ།, ཋ་, ཋ་,ཋེ་,ཋེ་,ར་ཀེ་ཋ་ཀེ། ཨུ་རུ་མ་ཏ, ཋ་,SANSKRIT/
ad650254ecd04bfa83cdb9d8e1fd949f,་ཉ་ཙ་བི་པ་དགྒ། ན་མོ་,སཾ,སཾ,སབ,སབ,།པ་སཾ་མ་སཾ་བུད་དྷཱ་ཎ,སཾ,SANSKRIT/
f411fc7878004ab0b04a26b9b995712c,སཾ་མ་སཾ་བུད་དྷཱ་ཎཱཾ།,སིད་དྷནྟུ་,སིད་དྷནྟུ་,སིདྡྷན་དུ་,སིདྡྷན་དུ་,མེ་མནྟྲ་པ་དཻཿསྭཱ་ཧཱ།,སིད་དྷནྟུ་,SANSKRIT/
84a96c2dde694cbf91d2c9df18d0ea3c,སིད་དྷནྟུ་མེ་མནྟྲ་པ་,དཻཿ,དཻཿ,དཱ་,དཱ་,སྭཱ་ཧཱ། འདི་ནི་བདག་ལ,དཻཿ,SANSKRIT/
5cb2d5b914b14732a54c4d052ca62d2a,་ལྟུང་བར་འགྱུར་རོ། །,རིན་,རིན་,རིང་,རིན་,ཐང་ཚང་ན་སོ་སོར་ཐར་པ་,རིན་,OUTLIER/
c4761d1eabc34190a9373b859292d912,ས་པ་ལས་ཀྱང་། ཤིན་ཏུ་,བརྟགས་,བརྟགས་,བརྟགས་,རྟགས་,ཏེ་ལས་བྱེད་པ་དང་ལེགས,བརྟགས་,OUTLIER/
ea63e99d463b43ff81f34e9de909acc3,་ཀྱང་དགོས་པ་འགྲུབ་པ་,ལྟ་,ལྟ་,བལྟ་,ལྟ་,ན་བདག་གམ་གཞན་དག་གིས་,ལྟ་,OUTLIER/
c86b98e8b5e441198e7ab20a5351c1ae,ཉིད་ལ་གནས་པར་འདོད་པས,ཇི་ལྟར་,ཇི་ལྟར་,དེ་ལྟར་,ཇི་ལྟར་,གནས་པར་བྱ། སྨྲས་པ། ས,ཇི་ལྟར་,OUTLIER/
66749b8ed222477f90f299fa599e3bbe,བའི་བར་དུ་གསུངས་སོ། ,གཏང་བས་,གཏང་བས་,གཏང་བས་,བཏང་བས་,དེའི་རང་གི་དོན་བྱ་བ་,གཏང་བས་,OUTLIER/
dbcbe9d0027a46048697d099c438ded9,་བར་མི་འགྲོའོ་ཞེས་གང,བསྟན་པ་དེ་,བསྟན་པ་དེ་,བསྟན་པ་,བསྟན་པ་དེ་,ནི་ཁྱིམ་གྱི་བདེ་བ་ལ་,བསྟན་པ་དེ་,OUTLIER/
d18e290490694193bc1dc94c35c4d69e,བས་ཚུལ་ཁྲིམས་སྲུང་ངོ,། །དེ་བཞིན་དུ་སྦྱར་ཏེ,། །དེ་བཞིན་དུ་སྦྱར་ཏེ,། །,། །,། ཚུལ་ཁྲིམས་ཀྱི་ཕུང་,། །དེ་བཞིན་དུ་སྦྱར་ཏེ,PUNCT/
aab415627db54818876cd97556104676,ྲགས་མི་བྱ། །བཅོམ་ལྡན,འདས་ཀྱིས་,འདས་ཀྱིས་,འདས་ཀྱི་,འདས་ཀྱིས་,རྣམ་གྲངས་དུ་མར་དགེ་བ,འདས་ཀྱིས་,OUTLIER/
632c261555434438ae55bbd13832814c,བ་སེམས་དཔའ་ལ་རྣམ་པར་,སྡང་,སྡང་,ལྡང་,སྡང་,ཞིང་སྐུར་པ་འདེབས་པ་ད,སྡང་,OUTLIER/
15a4d0561caf4db28d0d1f2df34bb94a,ེ་སློང་འདིས་འཁོར་ལོས,སྒྱུར་བའི་,སྒྱུར་བའི་,སྒྱུར་བའི་,བསྒྱུར་བའི་,རྒྱལ་སྲིད་སྟོང་འགྱུར,སྒྱུར་བའི་,OUTLIER/
d2420b588e5b4bffb7bf341215d6cbb4,པར་མི་བྱའོ་ཞེས་རབ་ཏུ,བསྟན་པའི་,བསྟན་པའི་,བསྟན་པའི་,བརྟན་པའི་,ཕྱིར་རྟག་ཏུ་ཞེས་བརྗོ,བསྟན་པའི་,OUTLIER/
b47cca5069a54bf1a5e9dd58cc428a16,རྗོད་དོ། །རྙེད་པ་དང་,བཀུར་,བཀུར་,བསྐུར་,བཀུར་,སྟི་ནི་ཇི་སྟེ་ན་ཁས་བ,བཀུར་,OUTLIER/
cde9efc3c19041a88698044bc82cae8a,ྐད་དུ། འདི་ལ་བྱང་ཆུབ,སེམས་དཔའི་,སེམས་དཔའི་,སེམས་དཔས་,སེམས་དཔའི་,རིན་པོ་ཆེའི་ཕུང་པོ་ར,སེམས་དཔའི་,OUTLIER/
8f075eba64d84e779e4aafb52e75e361,་དང་བློན་པོ་དང་གཉེན་,བཤེས་,བཤེས་,གཤེས་,བཤེས་,དང་སྣག་གི་གཉེན་མཚམས་,བཤེས་,OUTLIER/
9dc8f9863eac45fcb41bca39983b4511,གོས་ཁ་དོག་མི་སྡུག་པ་,བགོས་,བགོས་,བགོས་,དགོས་,ཏེ་ཚུལ་གཞན་དུ་བསྒྱུར,བགོས་,OUTLIER/
f2654765bf89404395d47a2fc39c2226,་གུས་པ་མི་སྐྱེད་ཅིང་,སྲི་,སྲི་,སྲིད་,སྲི་,ཞུ་དང་ཞེས་མི་བྱེད་པ་,སྲི་,OUTLIER/
319c1d10b24b4e2a9cc3494d0afecb58,ས་སུ་མི་བསྐོ་བའི་ཆོས,ཚོལ་བ་,ཚོལ་བ་,ཚོལ་བ་,འཚོལ་བ་,དང་གཞན་གྱི་རིམ་གྲོ་,ཚོལ་བ་,OUTLIER/
2bc52f7d74c64dbcaf85933c4bfda0c6,་མི་བྱེད་ཡོངས་སུ་མི་,འདྲི་,འདྲི་,འདྲི་,འབྲི་,ཞིང་དགེ་བ་ནི་ཅི་མི་ད,འདྲི་,OUTLIER/
559289bf93924ccfb33fb4aed0e58c55,པར་མི་བྱ་བ་འཆད་པ་དང་,འཐབ་,འཐབ་,འཐབ་,འཐོབ་,མོ་བྱེད་ཅིང་རྩོད་པ་མ,འཐབ་,OUTLIER/
a415d493b23d4dc9b6156fb0dad56be4,། སྡུག་པའི་སེམས་དང་།,,,ན་,,གདགས་པའི་སེམས་དང་། ཀ,,OUTLIER/
dfe9b695e64e40ca9faa071186c2a937,རྒྱས་ཀྱི་ཞིང་ཡོངས་སུ,དག་པར་,དག་པར་,དག་པ་,དག་པར་,སྐྱེ་བར་བྱ་བའི་ཕྱིར་,དག་པར་,OUTLIER/
6a08a23987bb42e183260e97a0916ba7,ཉེན་གྱི་འདུ་ཤེས་དང་།,དཀོན་པའི་,དཀོན་པའི་,དཀོན་པའི་,དགོན་མའི་,འདུ་ཤེས་དང་། དཀའ་བ་བ,དཀོན་པའི་,OUTLIER/
44cdb5d8c84f4d3dab815501e882efb8,་འགའ་ཞིག་གིས་ལན་ལོན་,འགྱུར,འགྱུར,གྱུར,འགྱུར,། །རལ་པའི་ནང་གནས་སེམ,འགྱུར,OUTLIER/
4654559497274cfb9cbf4e46a2ca60bf,་དེ། །མཆོད་པ་ཚད་མེད་,རྣམ་,རྣམ་,རྣམས་,རྣམ་,མང་ཇི་སྙེད་པ། །ཞིང་ན,རྣམ་,OUTLIER/
6efe98361f55453e9bb76ada0422d1fb,མི་འགྱུར་རོ། །བཙུན་པ,ཤ་ར་དྭ་,ཤ་ར་དྭ་,ཤཱ་རདྭཱ་,ཤཱ་རདྭཱ་,ཏིའི་བུ་འདི་ལྟ་སྟེ། ,ཤ་ར་དྭ་,SANSKRIT/
dcfce3ae2cb24be9bf7d66a91d99043b,དུག་གམ་ཉལ་ཡང་རྟོག་པ་,མེད་,མེད་,བྱེད་,མེད་,ཅིང་རྣམ་པར་རྟོག་པ་མེ,མེད་,OUTLIER/
41a9f8fe3ed8448594c10d3928d6fe70,་ནད་གསོ་བའི་ཤེས་པ་ལ་,ལྟོས,ལྟོས,ལྟོས,བལྟོས,། ཞི་བའི་བློ་གྲོས་དེ,ལྟོས,OUTLIER/
b606d42d2ec1498f8811a62bdd9794f1,པའ་ཆེན་པོ་ཆོས་བཞི་པོ,དེ་དག་,དེ་དག་,འདི་དག་,འདི་དག་,དང་ལྡན་ན་སྡིག་པ་བྱས་,དེ་དག་,SIMILAR/
710ed0f5001f4ebbb4726b7b2f3231a9,ྣམས་ལ་མཆོད་པར་བགྱི། ,བདག་གིས་,བདག་གིས་,བདག་གིས་,བདག་གི་,ཕྱོགས་བཅུའི་སེམས་ཅན་,བདག་གིས་,OUTLIER/
e307919aeb3842fd85ade73afae6e10a,་བར་བགྱི། །དགོངས་པའི,ཐུགས་ཀྱིས་,ཐུགས་ཀྱིས་,ཐུགས་ཀྱིས་,ཐུགས་ཀྱི་,སངས་རྒྱས་རྣམས། །བདག་,ཐུགས་ཀྱིས་,OUTLIER/
37888b6e33fe435786fab87aedb27c46,་བས། །ནོངས་པར་རབ་ཏུ་,གཟུང་,གཟུང་,གཟུང་,བཟུང་,དུ་གསོལ། །འཇིགས་པ་དག,གཟུང་,OUTLIER/
218b1de4f0794fe2977273c084b68628,་མ་དེ་བཞིན་གཤེགས་པས་,སོལ,སོལ,སོལ,གསོལ,། །སངས་རྒྱས་རྣམས་ཀྱི,སོལ,OUTLIER/
26ae6b3e0d5d4c9baa784f9ea3683748,ིག་པ་ཐམས་ཅད་བཤགས་པར་,བགྱི,བགྱི,བགྱིས,བགྱི,། །སྔོན་ཆད་བདག་གིས་ག,བགྱི,OUTLIER/
7c4ad33ca874415299c760fe2ed1d76d,ས་སུ། །དགེ་བ་བཅུ་པོ་,བསྟེན་,བསྟེན་,བསྟན་,བསྟེན་,བགྱིས་ཏེ། །ས་བཅུ་ལ་ན,བསྟེན་,OUTLIER/
ab5bd956abc2434e8e939d088dff8c89,ྱིད་པ། །དེ་དག་ཀུན་ལ་,ཡི་,ཡི་,ཡིད་,ཡི་,རང་ངོ་། །ལུས་དང་ངག་ད,ཡི་,OUTLIER/
c153f5d01b4c46f6bff74ccfd8d8a32b,ི་ལ་སྐྱེས་བུ་ལ་ལ་ཞིག,རྐང་པ་,རྐང་པ་,རྐང་པས་,རྐང་པ་,ནས་སྤྱི་བོའི་བར་དུ་འ,རྐང་པ་,OUTLIER/
c4283cbc2d054b8a9817e70e4aa8cd9e,ེན་ན་ཡང་བུ་གསལ་ཤིང་ལ,བསྐྱོན་པ་,བསྐྱོན་པ་,སྐྱོན་པ་,བསྐྱོན་པ་,མཐོང་བ་ན་ཕ་མ་ལ་རང་གི,བསྐྱོན་པ་,OUTLIER/
4804cadae79c475a850b35451373cadf,གཅིག་གི་དགེ་བའི་རྩ་བ,སྐྱེ་བར་,སྐྱེ་བར་,སྐྱེད་པར་,སྐྱེ་བར་,འགྱུར་བ་ལྟ་ན། ལྟུང་བ,སྐྱེ་བར་,OUTLIER/
b9aefaf2267a439dab4d9a64d125bbec,གདུང་བ་དང་ལྡན་པར་ཡང་,འགྱུར་,འགྱུར་,གྱུར་,འགྱུར་,གྱིས་འདི་ལྟར་བདག་གིས,འགྱུར་,OUTLIER/
885a92fd01fb457197414759d9519667,ས་བགྱི་བ་སངས་རྒྱས་ལ་,སྐྱབས་,སྐྱབས་,བསྐྱབས་,སྐྱབས་,སུ་མཆིའོ། །ཆོས་ལ་སྐྱ,སྐྱབས་,OUTLIER/
a32fd718513b4a44bd03774f47867c59,དགེ་འདུན་ལ་སྐྱབས་སུ་,མཆིའོ,མཆིའོ,འཆིའོ,མཆིའོ,། །དེ་བཞིན་གཤེགས་པ་ད,མཆིའོ,OUTLIER/
c32f0dc97c1345dcad3510f48fd5d2c8,ེད་པ་ལ་ཕྱག་འཚལ་ལོ། །,དཔས་,དཔས་,དཔས་,དཔལ་,བྱིན་ལ་ཕྱག་འཚལ་ལོ། །,དཔས་,OUTLIER/
b4c5f958db184c66bdb7a6d8a6383750,ིའི་དགེ་འདུན་གྱི་ནོར,ཕྲོགས་པ་,ཕྲོགས་པ་,འཕྲོགས་པ་,ཕྲོགས་པ་,དང་། འཕྲོག་ཏུ་སྩལ་བ་,ཕྲོགས་པ་,OUTLIER/
aa126412613f4b1384415273efbc364d,ས་ནས་སེམས་ཅན་དམྱལ་བར,མཆི་བའམ,མཆི་བའམ,མཆི་བའམ,འཆི་བའམ,། དུད་འགྲོའི་སྐྱེ་གན,མཆི་བའམ,OUTLIER/
eb4dda90d07548e6bb240b0ea055f583,་ཉེ་བར་མཆི། །བྱང་ཆུབ,སེམས་དཔའི་,སེམས་དཔའི་,སེམས་དཔའ་,སེམས་དཔའི་,གང་དག་སྙིང་རྗེའི་སྟོ,སེམས་དཔའི་,OUTLIER/
14f16d024ec94ef49b6a91f698f2c0f0,ད་པ་དེ་དག་ནི་མནར་བར་,འགྱུར་,འགྱུར་,གྱུར་,འགྱུར་,ཤིན་ཏུ་མནར་བར་འགྱུར་,འགྱུར་,OUTLIER/
052d852e86d2451087aa1d07663556a9,ཅོམ་མ་ཡང་ཡིན་པ་དེ་ལ་,ལོག་,ལོག་,ལོགས་,ལོག་,པར་སྤྱད་པ་འདི་ནི་འདོ,ལོག་,OUTLIER/
6b2557ff2a00403ab63d3ab1f5eba043,ང་བ་རྣམས་ཀྱི་རྙེད་པ་,འཕྲོག་,འཕྲོག་,འཕྲོགས་,འཕྲོག་,པའི་སེམས་འདི་ནི་བརྣབ,འཕྲོག་,OUTLIER/
5ca8ae52278c45dabe3f03228a54eca6,ྗོད་བྱ་སྟེ། རྨི་ལམ་ན,ཟས་ངན་པ་,ཟས་ངན་པ་,ཟས་ངན་,ཟས་ངན་པ་,སྐྱུག་པ་དང་། ཞོ་དང་འ,ཟས་ངན་པ་,OUTLIER/
608ceb478ee7405db6d6365d25936778,་ཁང་བཟངས་ཀྱི་སྟེང་དུ,འཛེག་པ་,འཛེག་པ་,འཛེག་པ་,འཛེགས་པ་,དང་། ཆོས་ཉན་པ་རྨིས་ན,འཛེག་པ་,OUTLIER/
d380d252f21c438a8918942008b331f1,་བར་འགྱུར་རོ། །གང་ཡང,མི་དགེ་བ་,མི་དགེ་བ་,མི་དགེ་,མི་དགེ་,བཅུའི་ལས་ཀྱི་ལམ་དང་ལ,མི་དགེ་བ་,SIMILAR/
5b113c643f864c05a6095e13596cdafc,ད་རྟེན་ལ་མེ་ཏོག་འགའ་,འབུལ་,འབུལ་,དབུལ་,དབུལ་,ལམ་ཆུ་སྙིམ་པ་གང་ཙམ་འ,འབུལ་,SIMILAR/
273ddccea86c4ac6abc5039731682439, །བུད་མེད་གང་ལ་ལ་བུ་,བཙའ་,བཙའ་,རྩ་,བཙའ་,བའི་དུས་ན་སྡུག་བསྔལ་,བཙའ་,OUTLIER/
fdf9f6a75895416da153b361d3bbc59a,འི་མཚན་སུའི་རྣ་ལམ་དུ,གྲག་པར་,གྲག་པར་,གྲགས་པར་,གྲག་པར་,གྱུར་པ་དེ། ངན་འགྲོ་ང,གྲག་པར་,OUTLIER/
4a4e9c187c0246139e7175eb4ebe12da,་གི་བསམ་པ་འདི་ལྟ་བུས, བདག་གི་, བདག་གིས་, བདག་གིས་, བདག་གིས་,དགེ་བའི་རྩ་བ་འདིས་ནུ, བདག་གི་,OUTLIER/
4cffd184c303494abea5dd9af24b9e0f,་སཱ་ལ་ཆེན་པོ་ལྟ་བུའི,ཁྱིམ་དག་,ཁྱིམ་དག་,ཁྱིམ་དག་,ཁྱིམ་བདག་,དང་། ནོར་དང་འབྲུ་དང་,ཁྱིམ་དག་,OUTLIER/
c28c2adf1244475080ab096e8eb8e6d6,མ་ཚོགས་པ་དང་དཔའ་བ་དང,རྟུལ་ཕོད་,རྟུལ་ཕོད་,བརྟུལ་ཕོད་,བརྟུལ་ཕོད་,པ་དང་ཚན་པོ་ཆེ་ཆེན་པོ,རྟུལ་ཕོད་,ALTERNATIVE/
7c1e6c5ed46e4629bbdbdc372a732588,ི་སྤངས་ནས་སུ། །དེ་དག,ལྷ་ཡི་,ལྷ་ཡི་,ལྷ་ཡིས་,ལྷ་ཡི་,ལུས་ཐོབ་པོ། །ཞེས་གསུ,ལྷ་ཡི་,OUTLIER/
318168b1e5f94d66868b45547e006068,་གྱིས་གནོད་པར་བྱ་བའི,འཇིགས་པ་,འཇིགས་པ་,འཇིགས་པ་,འཇིག་པ་,མེད་དོ། །དེ་བཞིན་དུ་,འཇིགས་པ་,OUTLIER/
b406052ff0974495a7c99101b32d8663,ན། །བཅོས་ཀྱང་ཡིད་མི་,བདེ་,བདེ་,བདེན་,བདེ་,ན་ནི། །ཁྲོ་བས་རྒྱལ་བ,བདེ་,OUTLIER/
40fab7fcb508436689cf428d983a2227,་ཟིན་པར་འགྱུར། །དེ་ལ,ཡང་དང་,ཡང་དང་,ཡང་དག་,ཡང་དང་,ཡང་སེམས་པས། །ཚེ་ཡང་ཐ,ཡང་དང་,OUTLIER/
1dd8f0e1bc704c98a8367774b5456ae1,་སྤང་། །ཡིད་མི་བདེ་བ,སྤང་བ་,སྤང་བ་,སྤངས་པ་,སྤང་བ་,ཡང་ཇི་ལྟར་གོམས་པར་བྱ,སྤང་བ་,OUTLIER/
da61309d0ea2470788d1b1b1747eb8d3,ག་པའི་ཆེད་དུ། དྲག་ཏུ,བརྡེགས་པ་,བརྡེགས་པ་,བརྡེག་པ་,བརྡེག་པ་,མྱོང་ཡང་གཡུལ་དུ་འཇུག,བརྡེགས་པ་,SIMILAR/
34c5a3ab66984401ad8d7ede9bf2462c,ར་ཏེ། སྐམ་དྲིལ་བྱ་བ་,ལྟར་,ལྟར་,ལྟ་,ལྟ་,དྲིལ་ཏམ།བྱི་བོའི་ཆད་,ལྟར་,SIMILAR/
8b122aa92c8443d1a0ecc7d9572de3b6,་ཆད་པ་ལྟ་བུས་བཅད་དམ།,ཉེས་པ་,ཉེས་པ་,ཉེགས་པ་,ཉེས་པ་,བྱུང་བ་བསྒྲགས་པ་ལྟར་,ཉེས་པ་,OUTLIER/
0406d1997d4a4e7c83ac4c5908985103,ྲགས་པ་ལྟར་བསྒྲགས་སམ།,ཀཱཪྵ་པ་ཎ་,ཀཱཪྵ་པ་ཎ་,ཀར་ཥ་པ་ན་,ཀར་ཥ་པ་ན་,ཙམ་དུ་གཏུབས་སམ། འབྲས,ཀཱཪྵ་པ་ཎ་,SANSKRIT/
4023e8802f794e64ae04e2828ec3f114,དང་། ཁ་གསག་མེད་པ་དང་, ཐོབ་ཀྱིས་, ཐོབ་ཀྱིས་, ཐོབ་ཀྱིས་, ཐོབ་ཀྱི་,འཇལ་བ་མེད་པ་དང་། བསམ, ཐོབ་ཀྱིས་,OUTLIER/
f0f13e6b20304a8ab99a78e783630e3e,རླང་བ་མེད་པ་དང་། གྱ་,གྱུ་,གྱུ་,རྒྱུ་,གྱུ་,མེད་པ་དང་། ཐམས་ཅད་ལ་,གྱུ་,OUTLIER/
eca63af56f034f58bd009ce6386f7e1b,དམ་ཀུན་ཏུ་བསྐྱོད་དམ།, དཀྲུགས་, དཀྲུགས་,བཀྲུགས་, དཀྲུགས་,སམ་ཀུན་ཏུ་དཀྲུགས་སམ།, དཀྲུགས་,OUTLIER/
c7a87334ec0741dc902be014a06426f5,ྱེད་པ་དང་། དཀོན་མཆོག,གསུམ་གྱི་,གསུམ་གྱི་,གསུམ་གྱིས་,གསུམ་གྱི་,རིགས་མི་འཆད་པར་བྱ་བ་,གསུམ་གྱི་,OUTLIER/
218d9a84698f49beb8f4e5e51c146853,གས་གཏུབས་རྣམ་པར་གཏོར,རྣམ་པར་,རྣམ་པར་,རྣམས་,རྣམ་པར་,བཅོམ་པ་དེ་ལྟ་བུར་གྱུ,རྣམ་པར་,OUTLIER/
39992232d120443e8c3fdfb6a5da6b33,ས་ཅད་ཀྱིས་ནི་སེམས་ཅན,དམྱལ་བ་,དམྱལ་བ་,དམྱལ་,དམྱལ་བ་,པའི་སྡུག་བསྔལ་གྱི་བར,དམྱལ་བ་,OUTLIER/
bb1fcdbf1285482683b924c46f5441e5,ུ་ཐར་བར་བྱ་བའི་ཕྱིར་,བཟོད་,བཟོད་,གཟོད་,བཟོད་,ཅིང་སེམས་ཀྱིས་རྨ་མི་,བཟོད་,OUTLIER/
b7d395cfeb524bb9a18fae9c54219c27,པོ་བླ་མའི་སྐྱེས་པའི་,རབས་,རབས་,རབས་,རབ་,རྒྱ་ཆེར་མཛད་ནས་གསུངས,རབས་,OUTLIER/
48e3dfb75b0e4bd79c6a52af434e8a0f,ེ་ཤེས་འདི་ནི། བཙུན་པ,ཤ་ར་དྭ་,ཤ་ར་དྭ་,ཤཱ་ར་དྲཱ་,ཤ་ར་དྭ་,ཏིའི་བུ་བྱང་ཆུབ་སེམས,ཤ་ར་དྭ་,SANSKRIT/OUTLIER/
ba75093a8f3249508e6c654fe0a43b24,ོངས་སྤངས་ནས་བདུད་ནི་,བཅོམ་,བཅོམ་,བཅོམས་,བཅོམ་,ནས་སུ། །བྱང་ཆུབ་རྡུལ,བཅོམ་,OUTLIER/
a830ecd91db04b5da42b4bec0e6508a5,འི་སེམས་ཅན་ལ་རྗེས་སུ,ཆགས་པ་,ཆགས་པ་,ཆབས་པ་,ཆགས་པ་,དང་འཁོར་འདོད་པ་དང་རྙ,ཆགས་པ་,OUTLIER/
2a8b85f1f6d64fe8b2f07f664534ff46,་བྱས་ནས་གལ་ཏེ་འདུག་ན,གཉི་ག་,གཉི་ག་,གཉིས་ཀ་,གཉིས་ཀ་,ཡང་འདུག་པར་བྱའོ། །དེ,གཉི་ག་,SIMILAR/
0810bf45224e4fb185dbbdef7f0898cb,ང་ཆུབ་སེམས་དཔའ་རབ་ཏུ,བྱུང་བ་,བྱུང་བ་,བྱུང་བ་,བྱུང་བས་,འཇིགས་ཤིང་སྐྲག་ནས། ད,བྱུང་བ་,OUTLIER/
3f1a405851cc4a59a13426236bf619d4,ག་པས་ཐར་པར་གནས་པའོ། ,བཅིངས་པ་,བཅིངས་པ་,བཅིངས་པ་,བཅིངས་པས་,བཅད་པས་རྣམ་པར་གྲོལ་བ,བཅིངས་པ་,OUTLIER/
b47782ecc1c8470fb78de744f5d5191d,ཁྱེར་དང་གྲོང་རྡལ་དང་,ལྗོངས་,ལྗོངས་,ལྟོངས་,ལྗོངས་,དང་ཡུལ་དང་ཕོ་བྲང་འཁོ,ལྗོངས་,OUTLIER/
045a47d6dbe04d85a197644516b95f31,ེ་སྦྱོང་བསྙེན་བཀུར་ལ,གདུ་བ་,གདུ་བ་,སྡུ་བ་,གདུ་བ་,ནི་ཡོན་ཏན་གྱི་ཆོས་རྗ,གདུ་བ་,OUTLIER/
abc5b00a1cf04b6d9c888c9a5bddd460,ལ་ལུང་མནོས་ནས་འབད་དེ,ཁོང་དུ་མ་,ཁོང་དུ་མ་,ཁོང་དུ་,ཁོང་དུ་མ་,ཆུད་པའི་ཆོས་རྣམས་ཁོང,ཁོང་དུ་མ་,OUTLIER/
4993c1de0eb9465e844cd42126b07890,ྱུར་ན། གང་འདུ་འཛི་དང,འདུ་བ་,འདུ་བ་,འདུལ་བ་,འདུ་བ་,ལ་མངོན་པར་དགའ་བའི་སེ,འདུ་བ་,OUTLIER/
